path,label
cifar10/train/cat\4096.jpg,cat
cifar10/train/cat\4097.jpg,cat
cifar10/train/cat\4098.jpg,cat
cifar10/train/cat\4099.jpg,cat
cifar10/train/cat\4100.jpg,cat
cifar10/train/cat\4101.jpg,cat
cifar10/train/cat\4102.jpg,cat
cifar10/train/cat\4103.jpg,cat
cifar10/train/cat\4104.jpg,cat
cifar10/train/cat\4105.jpg,cat
cifar10/train/cat\4106.jpg,cat
cifar10/train/cat\4107.jpg,cat
cifar10/train/cat\4108.jpg,cat
cifar10/train/cat\4109.jpg,cat
cifar10/train/cat\4110.jpg,cat
cifar10/train/cat\4111.jpg,cat
cifar10/train/cat\4112.jpg,cat
cifar10/train/cat\4113.jpg,cat
cifar10/train/cat\4114.jpg,cat
cifar10/train/cat\4115.jpg,cat
cifar10/train/cat\4116.jpg,cat
cifar10/train/cat\4117.jpg,cat
cifar10/train/cat\4118.jpg,cat
cifar10/train/cat\4119.jpg,cat
cifar10/train/cat\4120.jpg,cat
cifar10/train/cat\4121.jpg,cat
cifar10/train/cat\4122.jpg,cat
cifar10/train/cat\4123.jpg,cat
cifar10/train/cat\4124.jpg,cat
cifar10/train/cat\4125.jpg,cat
cifar10/train/cat\4126.jpg,cat
cifar10/train/cat\4127.jpg,cat
cifar10/train/cat\4128.jpg,cat
cifar10/train/cat\4129.jpg,cat
cifar10/train/cat\4130.jpg,cat
cifar10/train/cat\4131.jpg,cat
cifar10/train/cat\4132.jpg,cat
cifar10/train/cat\4133.jpg,cat
cifar10/train/cat\4134.jpg,cat
cifar10/train/cat\4135.jpg,cat
cifar10/train/cat\4136.jpg,cat
cifar10/train/cat\4137.jpg,cat
cifar10/train/cat\4138.jpg,cat
cifar10/train/cat\4139.jpg,cat
cifar10/train/cat\4140.jpg,cat
cifar10/train/cat\4141.jpg,cat
cifar10/train/cat\4142.jpg,cat
cifar10/train/cat\4143.jpg,cat
cifar10/train/cat\4144.jpg,cat
cifar10/train/cat\4145.jpg,cat
cifar10/train/cat\4146.jpg,cat
cifar10/train/cat\4147.jpg,cat
cifar10/train/cat\4148.jpg,cat
cifar10/train/cat\4149.jpg,cat
cifar10/train/cat\4150.jpg,cat
cifar10/train/cat\4151.jpg,cat
cifar10/train/cat\4152.jpg,cat
cifar10/train/cat\4153.jpg,cat
cifar10/train/cat\4154.jpg,cat
cifar10/train/cat\4155.jpg,cat
cifar10/train/cat\4156.jpg,cat
cifar10/train/cat\4157.jpg,cat
cifar10/train/cat\4158.jpg,cat
cifar10/train/cat\4159.jpg,cat
cifar10/train/cat\4160.jpg,cat
cifar10/train/cat\4161.jpg,cat
cifar10/train/cat\4162.jpg,cat
cifar10/train/cat\4163.jpg,cat
cifar10/train/cat\4164.jpg,cat
cifar10/train/cat\4165.jpg,cat
cifar10/train/cat\4166.jpg,cat
cifar10/train/cat\4167.jpg,cat
cifar10/train/cat\4168.jpg,cat
cifar10/train/cat\4169.jpg,cat
cifar10/train/cat\4170.jpg,cat
cifar10/train/cat\4171.jpg,cat
cifar10/train/cat\4172.jpg,cat
cifar10/train/cat\4173.jpg,cat
cifar10/train/cat\4174.jpg,cat
cifar10/train/cat\4175.jpg,cat
cifar10/train/cat\4176.jpg,cat
cifar10/train/cat\4177.jpg,cat
cifar10/train/cat\4178.jpg,cat
cifar10/train/cat\4179.jpg,cat
cifar10/train/cat\4180.jpg,cat
cifar10/train/cat\4181.jpg,cat
cifar10/train/cat\4182.jpg,cat
cifar10/train/cat\4183.jpg,cat
cifar10/train/cat\4184.jpg,cat
cifar10/train/cat\4185.jpg,cat
cifar10/train/cat\4186.jpg,cat
cifar10/train/cat\4187.jpg,cat
cifar10/train/cat\4188.jpg,cat
cifar10/train/cat\4189.jpg,cat
cifar10/train/cat\4190.jpg,cat
cifar10/train/cat\4191.jpg,cat
cifar10/train/cat\4192.jpg,cat
cifar10/train/cat\4193.jpg,cat
cifar10/train/cat\4194.jpg,cat
cifar10/train/cat\4195.jpg,cat
cifar10/train/cat\4196.jpg,cat
cifar10/train/cat\4197.jpg,cat
cifar10/train/cat\4198.jpg,cat
cifar10/train/cat\4199.jpg,cat
cifar10/train/cat\4200.jpg,cat
cifar10/train/cat\4201.jpg,cat
cifar10/train/cat\4202.jpg,cat
cifar10/train/cat\4203.jpg,cat
cifar10/train/cat\4204.jpg,cat
cifar10/train/cat\4205.jpg,cat
cifar10/train/cat\4206.jpg,cat
cifar10/train/cat\4207.jpg,cat
cifar10/train/cat\4208.jpg,cat
cifar10/train/cat\4209.jpg,cat
cifar10/train/cat\4210.jpg,cat
cifar10/train/cat\4211.jpg,cat
cifar10/train/cat\4212.jpg,cat
cifar10/train/cat\4213.jpg,cat
cifar10/train/cat\4214.jpg,cat
cifar10/train/cat\4215.jpg,cat
cifar10/train/cat\4216.jpg,cat
cifar10/train/cat\4217.jpg,cat
cifar10/train/cat\4218.jpg,cat
cifar10/train/cat\4219.jpg,cat
cifar10/train/cat\4220.jpg,cat
cifar10/train/cat\4221.jpg,cat
cifar10/train/cat\4222.jpg,cat
cifar10/train/cat\4223.jpg,cat
cifar10/train/cat\4224.jpg,cat
cifar10/train/cat\4225.jpg,cat
cifar10/train/cat\4226.jpg,cat
cifar10/train/cat\4227.jpg,cat
cifar10/train/cat\4228.jpg,cat
cifar10/train/cat\4229.jpg,cat
cifar10/train/cat\4230.jpg,cat
cifar10/train/cat\4231.jpg,cat
cifar10/train/cat\4232.jpg,cat
cifar10/train/cat\4233.jpg,cat
cifar10/train/cat\4234.jpg,cat
cifar10/train/cat\4235.jpg,cat
cifar10/train/cat\4236.jpg,cat
cifar10/train/cat\4237.jpg,cat
cifar10/train/cat\4238.jpg,cat
cifar10/train/cat\4239.jpg,cat
cifar10/train/cat\4240.jpg,cat
cifar10/train/cat\4241.jpg,cat
cifar10/train/cat\4242.jpg,cat
cifar10/train/cat\4243.jpg,cat
cifar10/train/cat\4244.jpg,cat
cifar10/train/cat\4245.jpg,cat
cifar10/train/cat\4246.jpg,cat
cifar10/train/cat\4247.jpg,cat
cifar10/train/cat\4248.jpg,cat
cifar10/train/cat\4249.jpg,cat
cifar10/train/cat\4250.jpg,cat
cifar10/train/cat\4251.jpg,cat
cifar10/train/cat\4252.jpg,cat
cifar10/train/cat\4253.jpg,cat
cifar10/train/cat\4254.jpg,cat
cifar10/train/cat\4255.jpg,cat
cifar10/train/cat\4256.jpg,cat
cifar10/train/cat\4257.jpg,cat
cifar10/train/cat\4258.jpg,cat
cifar10/train/cat\4259.jpg,cat
cifar10/train/cat\4260.jpg,cat
cifar10/train/cat\4261.jpg,cat
cifar10/train/cat\4262.jpg,cat
cifar10/train/cat\4263.jpg,cat
cifar10/train/cat\4264.jpg,cat
cifar10/train/cat\4265.jpg,cat
cifar10/train/cat\4266.jpg,cat
cifar10/train/cat\4267.jpg,cat
cifar10/train/cat\4268.jpg,cat
cifar10/train/cat\4269.jpg,cat
cifar10/train/cat\4270.jpg,cat
cifar10/train/cat\4271.jpg,cat
cifar10/train/cat\4272.jpg,cat
cifar10/train/cat\4273.jpg,cat
cifar10/train/cat\4274.jpg,cat
cifar10/train/cat\4275.jpg,cat
cifar10/train/cat\4276.jpg,cat
cifar10/train/cat\4277.jpg,cat
cifar10/train/cat\4278.jpg,cat
cifar10/train/cat\4279.jpg,cat
cifar10/train/cat\4280.jpg,cat
cifar10/train/cat\4281.jpg,cat
cifar10/train/cat\4282.jpg,cat
cifar10/train/cat\4283.jpg,cat
cifar10/train/cat\4284.jpg,cat
cifar10/train/cat\4285.jpg,cat
cifar10/train/cat\4286.jpg,cat
cifar10/train/cat\4287.jpg,cat
cifar10/train/cat\4288.jpg,cat
cifar10/train/cat\4289.jpg,cat
cifar10/train/cat\4290.jpg,cat
cifar10/train/cat\4291.jpg,cat
cifar10/train/cat\4292.jpg,cat
cifar10/train/cat\4293.jpg,cat
cifar10/train/cat\4294.jpg,cat
cifar10/train/cat\4295.jpg,cat
cifar10/train/cat\4296.jpg,cat
cifar10/train/cat\4297.jpg,cat
cifar10/train/cat\4298.jpg,cat
cifar10/train/cat\4299.jpg,cat
cifar10/train/cat\4300.jpg,cat
cifar10/train/cat\4301.jpg,cat
cifar10/train/cat\4302.jpg,cat
cifar10/train/cat\4303.jpg,cat
cifar10/train/cat\4304.jpg,cat
cifar10/train/cat\4305.jpg,cat
cifar10/train/cat\4306.jpg,cat
cifar10/train/cat\4307.jpg,cat
cifar10/train/cat\4308.jpg,cat
cifar10/train/cat\4309.jpg,cat
cifar10/train/cat\4310.jpg,cat
cifar10/train/cat\4311.jpg,cat
cifar10/train/cat\4312.jpg,cat
cifar10/train/cat\4313.jpg,cat
cifar10/train/cat\4314.jpg,cat
cifar10/train/cat\4315.jpg,cat
cifar10/train/cat\4316.jpg,cat
cifar10/train/cat\4317.jpg,cat
cifar10/train/cat\4318.jpg,cat
cifar10/train/cat\4319.jpg,cat
cifar10/train/cat\4320.jpg,cat
cifar10/train/cat\4321.jpg,cat
cifar10/train/cat\4322.jpg,cat
cifar10/train/cat\4323.jpg,cat
cifar10/train/cat\4324.jpg,cat
cifar10/train/cat\4325.jpg,cat
cifar10/train/cat\4326.jpg,cat
cifar10/train/cat\4327.jpg,cat
cifar10/train/cat\4328.jpg,cat
cifar10/train/cat\4329.jpg,cat
cifar10/train/cat\4330.jpg,cat
cifar10/train/cat\4331.jpg,cat
cifar10/train/cat\4332.jpg,cat
cifar10/train/cat\4333.jpg,cat
cifar10/train/cat\4334.jpg,cat
cifar10/train/cat\4335.jpg,cat
cifar10/train/cat\4336.jpg,cat
cifar10/train/cat\4337.jpg,cat
cifar10/train/cat\4338.jpg,cat
cifar10/train/cat\4339.jpg,cat
cifar10/train/cat\4340.jpg,cat
cifar10/train/cat\4341.jpg,cat
cifar10/train/cat\4342.jpg,cat
cifar10/train/cat\4343.jpg,cat
cifar10/train/cat\4344.jpg,cat
cifar10/train/cat\4345.jpg,cat
cifar10/train/cat\4346.jpg,cat
cifar10/train/cat\4347.jpg,cat
cifar10/train/cat\4348.jpg,cat
cifar10/train/cat\4349.jpg,cat
cifar10/train/cat\4350.jpg,cat
cifar10/train/cat\4351.jpg,cat
cifar10/train/cat\4352.jpg,cat
cifar10/train/cat\4353.jpg,cat
cifar10/train/cat\4354.jpg,cat
cifar10/train/cat\4355.jpg,cat
cifar10/train/cat\4356.jpg,cat
cifar10/train/cat\4357.jpg,cat
cifar10/train/cat\4358.jpg,cat
cifar10/train/cat\4359.jpg,cat
cifar10/train/cat\4360.jpg,cat
cifar10/train/cat\4361.jpg,cat
cifar10/train/cat\4362.jpg,cat
cifar10/train/cat\4363.jpg,cat
cifar10/train/cat\4364.jpg,cat
cifar10/train/cat\4365.jpg,cat
cifar10/train/cat\4366.jpg,cat
cifar10/train/cat\4367.jpg,cat
cifar10/train/cat\4368.jpg,cat
cifar10/train/cat\4369.jpg,cat
cifar10/train/cat\4370.jpg,cat
cifar10/train/cat\4371.jpg,cat
cifar10/train/cat\4372.jpg,cat
cifar10/train/cat\4373.jpg,cat
cifar10/train/cat\4374.jpg,cat
cifar10/train/cat\4375.jpg,cat
cifar10/train/cat\4376.jpg,cat
cifar10/train/cat\4377.jpg,cat
cifar10/train/cat\4378.jpg,cat
cifar10/train/cat\4379.jpg,cat
cifar10/train/cat\4380.jpg,cat
cifar10/train/cat\4381.jpg,cat
cifar10/train/cat\4382.jpg,cat
cifar10/train/cat\4383.jpg,cat
cifar10/train/cat\4384.jpg,cat
cifar10/train/cat\4385.jpg,cat
cifar10/train/cat\4386.jpg,cat
cifar10/train/cat\4387.jpg,cat
cifar10/train/cat\4388.jpg,cat
cifar10/train/cat\4389.jpg,cat
cifar10/train/cat\4390.jpg,cat
cifar10/train/cat\4391.jpg,cat
cifar10/train/cat\4392.jpg,cat
cifar10/train/cat\4393.jpg,cat
cifar10/train/cat\4394.jpg,cat
cifar10/train/cat\4395.jpg,cat
cifar10/train/cat\4396.jpg,cat
cifar10/train/cat\4397.jpg,cat
cifar10/train/cat\4398.jpg,cat
cifar10/train/cat\4399.jpg,cat
cifar10/train/cat\4400.jpg,cat
cifar10/train/cat\4401.jpg,cat
cifar10/train/cat\4402.jpg,cat
cifar10/train/cat\4403.jpg,cat
cifar10/train/cat\4404.jpg,cat
cifar10/train/cat\4405.jpg,cat
cifar10/train/cat\4406.jpg,cat
cifar10/train/cat\4407.jpg,cat
cifar10/train/cat\4408.jpg,cat
cifar10/train/cat\4409.jpg,cat
cifar10/train/cat\4410.jpg,cat
cifar10/train/cat\4411.jpg,cat
cifar10/train/cat\4412.jpg,cat
cifar10/train/cat\4413.jpg,cat
cifar10/train/cat\4414.jpg,cat
cifar10/train/cat\4415.jpg,cat
cifar10/train/cat\4416.jpg,cat
cifar10/train/cat\4417.jpg,cat
cifar10/train/cat\4418.jpg,cat
cifar10/train/cat\4419.jpg,cat
cifar10/train/cat\4420.jpg,cat
cifar10/train/cat\4421.jpg,cat
cifar10/train/cat\4422.jpg,cat
cifar10/train/cat\4423.jpg,cat
cifar10/train/cat\4424.jpg,cat
cifar10/train/cat\4425.jpg,cat
cifar10/train/cat\4426.jpg,cat
cifar10/train/cat\4427.jpg,cat
cifar10/train/cat\4428.jpg,cat
cifar10/train/cat\4429.jpg,cat
cifar10/train/cat\4430.jpg,cat
cifar10/train/cat\4431.jpg,cat
cifar10/train/cat\4432.jpg,cat
cifar10/train/cat\4433.jpg,cat
cifar10/train/cat\4434.jpg,cat
cifar10/train/cat\4435.jpg,cat
cifar10/train/cat\4436.jpg,cat
cifar10/train/cat\4437.jpg,cat
cifar10/train/cat\4438.jpg,cat
cifar10/train/cat\4439.jpg,cat
cifar10/train/cat\4440.jpg,cat
cifar10/train/cat\4441.jpg,cat
cifar10/train/cat\4442.jpg,cat
cifar10/train/cat\4443.jpg,cat
cifar10/train/cat\4444.jpg,cat
cifar10/train/cat\4445.jpg,cat
cifar10/train/cat\4446.jpg,cat
cifar10/train/cat\4447.jpg,cat
cifar10/train/cat\4448.jpg,cat
cifar10/train/cat\4449.jpg,cat
cifar10/train/cat\4450.jpg,cat
cifar10/train/cat\4451.jpg,cat
cifar10/train/cat\4452.jpg,cat
cifar10/train/cat\4453.jpg,cat
cifar10/train/cat\4454.jpg,cat
cifar10/train/cat\4455.jpg,cat
cifar10/train/cat\4456.jpg,cat
cifar10/train/cat\4457.jpg,cat
cifar10/train/cat\4458.jpg,cat
cifar10/train/cat\4459.jpg,cat
cifar10/train/cat\4460.jpg,cat
cifar10/train/cat\4461.jpg,cat
cifar10/train/cat\4462.jpg,cat
cifar10/train/cat\4463.jpg,cat
cifar10/train/cat\4464.jpg,cat
cifar10/train/cat\4465.jpg,cat
cifar10/train/cat\4466.jpg,cat
cifar10/train/cat\4467.jpg,cat
cifar10/train/cat\4468.jpg,cat
cifar10/train/cat\4469.jpg,cat
cifar10/train/cat\4470.jpg,cat
cifar10/train/cat\4471.jpg,cat
cifar10/train/cat\4472.jpg,cat
cifar10/train/cat\4473.jpg,cat
cifar10/train/cat\4474.jpg,cat
cifar10/train/cat\4475.jpg,cat
cifar10/train/cat\4476.jpg,cat
cifar10/train/cat\4477.jpg,cat
cifar10/train/cat\4478.jpg,cat
cifar10/train/cat\4479.jpg,cat
cifar10/train/cat\4480.jpg,cat
cifar10/train/cat\4481.jpg,cat
cifar10/train/cat\4482.jpg,cat
cifar10/train/cat\4483.jpg,cat
cifar10/train/cat\4484.jpg,cat
cifar10/train/cat\4485.jpg,cat
cifar10/train/cat\4486.jpg,cat
cifar10/train/cat\4487.jpg,cat
cifar10/train/cat\4488.jpg,cat
cifar10/train/cat\4489.jpg,cat
cifar10/train/cat\4490.jpg,cat
cifar10/train/cat\4491.jpg,cat
cifar10/train/cat\4492.jpg,cat
cifar10/train/cat\4493.jpg,cat
cifar10/train/cat\4494.jpg,cat
cifar10/train/cat\4495.jpg,cat
cifar10/train/cat\4496.jpg,cat
cifar10/train/cat\4497.jpg,cat
cifar10/train/cat\4498.jpg,cat
cifar10/train/cat\4499.jpg,cat
cifar10/train/cat\4500.jpg,cat
cifar10/train/cat\4501.jpg,cat
cifar10/train/cat\4502.jpg,cat
cifar10/train/cat\4503.jpg,cat
cifar10/train/cat\4504.jpg,cat
cifar10/train/cat\4505.jpg,cat
cifar10/train/cat\4506.jpg,cat
cifar10/train/cat\4507.jpg,cat
cifar10/train/cat\4508.jpg,cat
cifar10/train/cat\4509.jpg,cat
cifar10/train/cat\4510.jpg,cat
cifar10/train/cat\4511.jpg,cat
cifar10/train/cat\4512.jpg,cat
cifar10/train/cat\4513.jpg,cat
cifar10/train/cat\4514.jpg,cat
cifar10/train/cat\4515.jpg,cat
cifar10/train/cat\4516.jpg,cat
cifar10/train/cat\4517.jpg,cat
cifar10/train/cat\4518.jpg,cat
cifar10/train/cat\4519.jpg,cat
cifar10/train/cat\4520.jpg,cat
cifar10/train/cat\4521.jpg,cat
cifar10/train/cat\4522.jpg,cat
cifar10/train/cat\4523.jpg,cat
cifar10/train/cat\4524.jpg,cat
cifar10/train/cat\4525.jpg,cat
cifar10/train/cat\4526.jpg,cat
cifar10/train/cat\4527.jpg,cat
cifar10/train/cat\4528.jpg,cat
cifar10/train/cat\4529.jpg,cat
cifar10/train/cat\4530.jpg,cat
cifar10/train/cat\4531.jpg,cat
cifar10/train/cat\4532.jpg,cat
cifar10/train/cat\4533.jpg,cat
cifar10/train/cat\4534.jpg,cat
cifar10/train/cat\4535.jpg,cat
cifar10/train/cat\4536.jpg,cat
cifar10/train/cat\4537.jpg,cat
cifar10/train/cat\4538.jpg,cat
cifar10/train/cat\4539.jpg,cat
cifar10/train/cat\4540.jpg,cat
cifar10/train/cat\4541.jpg,cat
cifar10/train/cat\4542.jpg,cat
cifar10/train/cat\4543.jpg,cat
cifar10/train/cat\4544.jpg,cat
cifar10/train/cat\4545.jpg,cat
cifar10/train/cat\4546.jpg,cat
cifar10/train/cat\4547.jpg,cat
cifar10/train/cat\4548.jpg,cat
cifar10/train/cat\4549.jpg,cat
cifar10/train/cat\4550.jpg,cat
cifar10/train/cat\4551.jpg,cat
cifar10/train/cat\4552.jpg,cat
cifar10/train/cat\4553.jpg,cat
cifar10/train/cat\4554.jpg,cat
cifar10/train/cat\4555.jpg,cat
cifar10/train/cat\4556.jpg,cat
cifar10/train/cat\4557.jpg,cat
cifar10/train/cat\4558.jpg,cat
cifar10/train/cat\4559.jpg,cat
cifar10/train/cat\4560.jpg,cat
cifar10/train/cat\4561.jpg,cat
cifar10/train/cat\4562.jpg,cat
cifar10/train/cat\4563.jpg,cat
cifar10/train/cat\4564.jpg,cat
cifar10/train/cat\4565.jpg,cat
cifar10/train/cat\4566.jpg,cat
cifar10/train/cat\4567.jpg,cat
cifar10/train/cat\4568.jpg,cat
cifar10/train/cat\4569.jpg,cat
cifar10/train/cat\4570.jpg,cat
cifar10/train/cat\4571.jpg,cat
cifar10/train/cat\4572.jpg,cat
cifar10/train/cat\4573.jpg,cat
cifar10/train/cat\4574.jpg,cat
cifar10/train/cat\4575.jpg,cat
cifar10/train/cat\4576.jpg,cat
cifar10/train/cat\4577.jpg,cat
cifar10/train/cat\4578.jpg,cat
cifar10/train/cat\4579.jpg,cat
cifar10/train/cat\4580.jpg,cat
cifar10/train/cat\4581.jpg,cat
cifar10/train/cat\4582.jpg,cat
cifar10/train/cat\4583.jpg,cat
cifar10/train/cat\4584.jpg,cat
cifar10/train/cat\4585.jpg,cat
cifar10/train/cat\4586.jpg,cat
cifar10/train/cat\4587.jpg,cat
cifar10/train/cat\4588.jpg,cat
cifar10/train/cat\4589.jpg,cat
cifar10/train/cat\4590.jpg,cat
cifar10/train/cat\4591.jpg,cat
cifar10/train/cat\4592.jpg,cat
cifar10/train/cat\4593.jpg,cat
cifar10/train/cat\4594.jpg,cat
cifar10/train/cat\4595.jpg,cat
cifar10/train/cat\4596.jpg,cat
cifar10/train/cat\4597.jpg,cat
cifar10/train/cat\4598.jpg,cat
cifar10/train/cat\4599.jpg,cat
cifar10/train/cat\4600.jpg,cat
cifar10/train/cat\4601.jpg,cat
cifar10/train/cat\4602.jpg,cat
cifar10/train/cat\4603.jpg,cat
cifar10/train/cat\4604.jpg,cat
cifar10/train/cat\4605.jpg,cat
cifar10/train/cat\4606.jpg,cat
cifar10/train/cat\4607.jpg,cat
cifar10/train/cat\4608.jpg,cat
cifar10/train/cat\4609.jpg,cat
cifar10/train/cat\4610.jpg,cat
cifar10/train/cat\4611.jpg,cat
cifar10/train/cat\4612.jpg,cat
cifar10/train/cat\4613.jpg,cat
cifar10/train/cat\4614.jpg,cat
cifar10/train/cat\4615.jpg,cat
cifar10/train/cat\4616.jpg,cat
cifar10/train/cat\4617.jpg,cat
cifar10/train/cat\4618.jpg,cat
cifar10/train/cat\4619.jpg,cat
cifar10/train/cat\4620.jpg,cat
cifar10/train/cat\4621.jpg,cat
cifar10/train/cat\4622.jpg,cat
cifar10/train/cat\4623.jpg,cat
cifar10/train/cat\4624.jpg,cat
cifar10/train/cat\4625.jpg,cat
cifar10/train/cat\4626.jpg,cat
cifar10/train/cat\4627.jpg,cat
cifar10/train/cat\4628.jpg,cat
cifar10/train/cat\4629.jpg,cat
cifar10/train/cat\4630.jpg,cat
cifar10/train/cat\4631.jpg,cat
cifar10/train/cat\4632.jpg,cat
cifar10/train/cat\4633.jpg,cat
cifar10/train/cat\4634.jpg,cat
cifar10/train/cat\4635.jpg,cat
cifar10/train/cat\4636.jpg,cat
cifar10/train/cat\4637.jpg,cat
cifar10/train/cat\4638.jpg,cat
cifar10/train/cat\4639.jpg,cat
cifar10/train/cat\4640.jpg,cat
cifar10/train/cat\4641.jpg,cat
cifar10/train/cat\4642.jpg,cat
cifar10/train/cat\4643.jpg,cat
cifar10/train/cat\4644.jpg,cat
cifar10/train/cat\4645.jpg,cat
cifar10/train/cat\4646.jpg,cat
cifar10/train/cat\4647.jpg,cat
cifar10/train/cat\4648.jpg,cat
cifar10/train/cat\4649.jpg,cat
cifar10/train/cat\4650.jpg,cat
cifar10/train/cat\4651.jpg,cat
cifar10/train/cat\4652.jpg,cat
cifar10/train/cat\4653.jpg,cat
cifar10/train/cat\4654.jpg,cat
cifar10/train/cat\4655.jpg,cat
cifar10/train/cat\4656.jpg,cat
cifar10/train/cat\4657.jpg,cat
cifar10/train/cat\4658.jpg,cat
cifar10/train/cat\4659.jpg,cat
cifar10/train/cat\4660.jpg,cat
cifar10/train/cat\4661.jpg,cat
cifar10/train/cat\4662.jpg,cat
cifar10/train/cat\4663.jpg,cat
cifar10/train/cat\4664.jpg,cat
cifar10/train/cat\4665.jpg,cat
cifar10/train/cat\4666.jpg,cat
cifar10/train/cat\4667.jpg,cat
cifar10/train/cat\4668.jpg,cat
cifar10/train/cat\4669.jpg,cat
cifar10/train/cat\4670.jpg,cat
cifar10/train/cat\4671.jpg,cat
cifar10/train/cat\4672.jpg,cat
cifar10/train/cat\4673.jpg,cat
cifar10/train/cat\4674.jpg,cat
cifar10/train/cat\4675.jpg,cat
cifar10/train/cat\4676.jpg,cat
cifar10/train/cat\4677.jpg,cat
cifar10/train/cat\4678.jpg,cat
cifar10/train/cat\4679.jpg,cat
cifar10/train/cat\4680.jpg,cat
cifar10/train/cat\4681.jpg,cat
cifar10/train/cat\4682.jpg,cat
cifar10/train/cat\4683.jpg,cat
cifar10/train/cat\4684.jpg,cat
cifar10/train/cat\4685.jpg,cat
cifar10/train/cat\4686.jpg,cat
cifar10/train/cat\4687.jpg,cat
cifar10/train/cat\4688.jpg,cat
cifar10/train/cat\4689.jpg,cat
cifar10/train/cat\4690.jpg,cat
cifar10/train/cat\4691.jpg,cat
cifar10/train/cat\4692.jpg,cat
cifar10/train/cat\4693.jpg,cat
cifar10/train/cat\4694.jpg,cat
cifar10/train/cat\4695.jpg,cat
cifar10/train/cat\4696.jpg,cat
cifar10/train/cat\4697.jpg,cat
cifar10/train/cat\4698.jpg,cat
cifar10/train/cat\4699.jpg,cat
cifar10/train/cat\4700.jpg,cat
cifar10/train/cat\4701.jpg,cat
cifar10/train/cat\4702.jpg,cat
cifar10/train/cat\4703.jpg,cat
cifar10/train/cat\4704.jpg,cat
cifar10/train/cat\4705.jpg,cat
cifar10/train/cat\4706.jpg,cat
cifar10/train/cat\4707.jpg,cat
cifar10/train/cat\4708.jpg,cat
cifar10/train/cat\4709.jpg,cat
cifar10/train/cat\4710.jpg,cat
cifar10/train/cat\4711.jpg,cat
cifar10/train/cat\4712.jpg,cat
cifar10/train/cat\4713.jpg,cat
cifar10/train/cat\4714.jpg,cat
cifar10/train/cat\4715.jpg,cat
cifar10/train/cat\4716.jpg,cat
cifar10/train/cat\4717.jpg,cat
cifar10/train/cat\4718.jpg,cat
cifar10/train/cat\4719.jpg,cat
cifar10/train/cat\4720.jpg,cat
cifar10/train/cat\4721.jpg,cat
cifar10/train/cat\4722.jpg,cat
cifar10/train/cat\4723.jpg,cat
cifar10/train/cat\4724.jpg,cat
cifar10/train/cat\4725.jpg,cat
cifar10/train/cat\4726.jpg,cat
cifar10/train/cat\4727.jpg,cat
cifar10/train/cat\4728.jpg,cat
cifar10/train/cat\4729.jpg,cat
cifar10/train/cat\4730.jpg,cat
cifar10/train/cat\4731.jpg,cat
cifar10/train/cat\4732.jpg,cat
cifar10/train/cat\4733.jpg,cat
cifar10/train/cat\4734.jpg,cat
cifar10/train/cat\4735.jpg,cat
cifar10/train/cat\4736.jpg,cat
cifar10/train/cat\4737.jpg,cat
cifar10/train/cat\4738.jpg,cat
cifar10/train/cat\4739.jpg,cat
cifar10/train/cat\4740.jpg,cat
cifar10/train/cat\4741.jpg,cat
cifar10/train/cat\4742.jpg,cat
cifar10/train/cat\4743.jpg,cat
cifar10/train/cat\4744.jpg,cat
cifar10/train/cat\4745.jpg,cat
cifar10/train/cat\4746.jpg,cat
cifar10/train/cat\4747.jpg,cat
cifar10/train/cat\4748.jpg,cat
cifar10/train/cat\4749.jpg,cat
cifar10/train/cat\4750.jpg,cat
cifar10/train/cat\4751.jpg,cat
cifar10/train/cat\4752.jpg,cat
cifar10/train/cat\4753.jpg,cat
cifar10/train/cat\4754.jpg,cat
cifar10/train/cat\4755.jpg,cat
cifar10/train/cat\4756.jpg,cat
cifar10/train/cat\4757.jpg,cat
cifar10/train/cat\4758.jpg,cat
cifar10/train/cat\4759.jpg,cat
cifar10/train/cat\4760.jpg,cat
cifar10/train/cat\4761.jpg,cat
cifar10/train/cat\4762.jpg,cat
cifar10/train/cat\4763.jpg,cat
cifar10/train/cat\4764.jpg,cat
cifar10/train/cat\4765.jpg,cat
cifar10/train/cat\4766.jpg,cat
cifar10/train/cat\4767.jpg,cat
cifar10/train/cat\4768.jpg,cat
cifar10/train/cat\4769.jpg,cat
cifar10/train/cat\4770.jpg,cat
cifar10/train/cat\4771.jpg,cat
cifar10/train/cat\4772.jpg,cat
cifar10/train/cat\4773.jpg,cat
cifar10/train/cat\4774.jpg,cat
cifar10/train/cat\4775.jpg,cat
cifar10/train/cat\4776.jpg,cat
cifar10/train/cat\4777.jpg,cat
cifar10/train/cat\4778.jpg,cat
cifar10/train/cat\4779.jpg,cat
cifar10/train/cat\4780.jpg,cat
cifar10/train/cat\4781.jpg,cat
cifar10/train/cat\4782.jpg,cat
cifar10/train/cat\4783.jpg,cat
cifar10/train/cat\4784.jpg,cat
cifar10/train/cat\4785.jpg,cat
cifar10/train/cat\4786.jpg,cat
cifar10/train/cat\4787.jpg,cat
cifar10/train/cat\4788.jpg,cat
cifar10/train/cat\4789.jpg,cat
cifar10/train/cat\4790.jpg,cat
cifar10/train/cat\4791.jpg,cat
cifar10/train/cat\4792.jpg,cat
cifar10/train/cat\4793.jpg,cat
cifar10/train/cat\4794.jpg,cat
